x,y,z
0.19000029563903809,-0.5294326543807983,0.04470551013946533
0.19000092148780823,-1.074744462966919,0.04476642236113548
0.19000163674354553,-1.66878080368042,0.04494387283921242
0.19000229239463806,-2.2169835567474365,0.04494829475879669
0.19000300765037537,-2.8150203227996826,0.04494820907711983
0.19000378251075745,-3.46289324760437,0.04494810849428177
0.19000443816184998,-4.011094093322754,0.04494805261492729
0.1900051087141037,-4.55929708480835,0.044947974383831024
0.19000579416751862,-5.107500076293945,0.044947899878025055
0.19000644981861115,-5.655703067779541,0.04494785517454147
0.19000716507434845,-6.253742694854736,0.04494775831699371
0.19000782072544098,-6.801945686340332,0.04494769126176834
0.1900084763765335,-7.350148677825928,0.044947631657123566
0.19000913202762604,-7.898351192474365,0.044947557151317596
0.19000978767871857,-8.446549415588379,0.04494744539260864
0.19001056253910065,-9.094419479370117,0.044947363436222076
0.19001121819019318,-9.642617225646973,0.04494728147983551
0.1900118738412857,-10.190814971923828,0.04494722932577133
0.190012589097023,-10.788848876953125,0.04494715481996536
0.19001324474811554,-11.33704662322998,0.044947054237127304
0.19001390039920807,-11.885244369506836,0.04494701325893402
0.1900145411491394,-12.395923614501953,0.04539380595088005
0.1900162696838379,-12.962848663330078,0.04491898790001869
0.19001922011375427,-13.48568344116211,0.04503808170557022
0.20290595293045044,-13.996604919433594,0.04487888514995575
0.32174378633499146,-14.483209609985352,0.044987697154283524
0.5579149723052979,-14.935981750488281,0.044990431517362595
0.8953073620796204,-15.308643341064453,0.04498656466603279
1.329472541809082,-15.569412231445312,0.044869448989629745
1.8079924583435059,-15.722905158996582,0.04499699920415878
2.3103415966033936,-15.764731407165527,0.04496641084551811
2.8214175701141357,-15.758235931396484,0.044784434139728546
3.3308606147766113,-15.755107879638672,0.04490319639444351
3.8452842235565186,-15.756708145141602,0.04504232481122017
4.34528923034668,-15.758259773254395,0.044712647795677185
4.8538007736206055,-15.75983715057373,0.04476453363895416
5.397988796234131,-15.761524200439453,0.04493848234415054
5.9461894035339355,-15.763226509094238,0.04494655132293701
6.494387149810791,-15.76492977142334,0.04494651407003403
7.0425848960876465,-15.766633987426758,0.044946540147066116
7.590782642364502,-15.768338203430176,0.04494652897119522
8.188817977905273,-15.770194053649902,0.044946592301130295
8.786857604980469,-15.772056579589844,0.04494653269648552
9.335060119628906,-15.77376651763916,0.04494654759764671
9.933095932006836,-15.775634765625,0.0449465736746788
10.531131744384766,-15.77750015258789,0.04494656249880791
11.129165649414062,-15.779365539550781,0.0449465736746788
11.777036666870117,-15.781386375427246,0.04494656249880791
12.325234413146973,-15.783096313476562,0.04494663327932358
12.92326831817627,-15.78496265411377,0.04494662582874298
13.508162498474121,-15.786789894104004,0.04506733641028404
14.015978813171387,-15.788375854492188,0.04507775604724884
14.530866622924805,-15.789985656738281,0.04507774859666824
15.08741569519043,-15.791726112365723,0.044728055596351624
15.590461730957031,-15.793301582336426,0.045024462044239044
16.16927146911621,-15.79069709777832,0.04507805034518242
16.67808723449707,-15.783939361572266,0.0450764074921608
17.221033096313477,-15.776721954345703,0.044730089604854584
17.73652458190918,-15.769867897033691,0.04507165774703026
18.23809051513672,-15.777889251708984,0.04507772624492645
18.747770309448242,-15.771126747131348,0.04480217397212982
19.304967880249023,-15.759814262390137,0.04493708908557892
19.808000564575195,-15.779459953308105,0.045105695724487305
20.32857322692871,-15.775344848632812,0.044672317802906036
20.846099853515625,-15.770832061767578,0.04474301636219025
21.415081024169922,-15.76586627960205,0.04507770389318466
21.930315017700195,-15.749589920043945,0.044985122978687286
22.433610916137695,-15.673489570617676,0.045063961297273636
22.928428649902344,-15.510871887207031,0.0447566919028759
23.3226375579834,-15.203130722045898,0.04474905878305435
23.63849639892578,-14.785015106201172,0.04470672458410263
23.84255027770996,-14.307143211364746,0.044991347938776016
23.90781593322754,-13.793434143066406,0.044911157339811325
23.908721923828125,-13.291729927062988,0.04464509338140488
23.909645080566406,-12.753734588623047,0.04473574087023735
23.91055679321289,-12.22172737121582,0.04483292996883392
23.911455154418945,-11.698005676269531,0.045078057795763016
23.91237449645996,-11.163298606872559,0.045078344643116
23.913257598876953,-10.65828800201416,0.04510084167122841
23.90432357788086,-10.155316352844238,0.04497125372290611
23.90452766418457,-9.639491081237793,0.044689059257507324
23.904733657836914,-9.115546226501465,0.04476228728890419
23.904943466186523,-8.577499389648438,0.04492499679327011
23.905153274536133,-8.029291152954102,0.04494752362370491
23.90538215637207,-7.431255340576172,0.0449475422501564
23.905611038208008,-6.833221435546875,0.04494761675596237
23.905820846557617,-6.2850236892700195,0.044947680085897446
23.906068801879883,-5.637153625488281,0.04494777321815491
23.906278610229492,-5.088955879211426,0.04494783282279968
23.9064884185791,-4.54075813293457,0.04494790360331535
23.906736373901367,-3.892886161804199,0.04494804888963699
23.906965255737305,-3.294849395751953,0.04494810104370117
23.907194137573242,-2.696812629699707,0.04494817927479744
23.90740394592285,-2.1486122608184814,0.04494825005531311
23.907611846923828,-1.617814540863037,0.04507364705204964
23.90782356262207,-1.0792236328125,0.045079607516527176
23.908029556274414,-0.5536882877349854,0.045079659670591354
23.90822982788086,-0.04627476632595062,0.04505626857280731
23.908464431762695,0.5456557273864746,0.044700987637043
23.908672332763672,1.0849199295043945,0.04476585239171982
23.908885955810547,1.6284054517745972,0.04507753998041153
23.909101486206055,2.189413547515869,0.045080024749040604
23.909303665161133,2.7088048458099365,0.04508008062839508
23.90950584411621,3.221094846725464,0.04498933255672455
23.884288787841797,3.737048387527466,0.04501800611615181
23.731487274169922,4.236067771911621,0.04471484571695328
23.460922241210938,4.693330764770508,0.045045580714941025
