0.19000005722	-0.301507979631	0.0446639508009
0.190000414848	-0.642418563366	0.0447334237397
0.190000787377	-0.962655186653	0.0450214743614
0.190001234412	-1.31671583652	0.0450795814395
0.190001636744	-1.63779187202	0.045079536736
0.190002053976	-1.9431810379	0.0450736396015
0.190002441406	-2.26083517075	0.0450013652444
0.190002888441	-2.58322143555	0.0446772687137
0.190003499389	-2.89916062355	0.045078754425
0.190004065633	-3.2086148262	0.0450262874365
0.190004661679	-3.50993084908	0.0449668951333
0.190004914999	-3.81197404861	0.0449509844184
0.189790576696	-4.13653564453	0.0446532592177
0.225955948234	-4.44894075394	0.0447118841112
0.344132035971	-4.7711391449	0.0450724735856
0.494458884001	-5.06356334686	0.0447383821011
0.705480933189	-5.28769111633	0.045082565397
1.01278662682	-5.52830982208	0.0447882078588
1.33189153671	-5.64704608917	0.0451206415892
1.64756584167	-5.6686000824	0.0448826774955
1.96877336502	-5.63161993027	0.0560376942158
2.27100014687	-5.59956169128	0.0549631603062
2.57196164131	-5.57340192795	0.0449522435665
2.87758278847	-5.5461807251	0.0446423403919
3.19515156746	-5.52414894104	0.0447280220687
3.52999258041	-5.54019069672	0.0447516515851
3.9103937149	-5.56250143051	0.0450756587088
4.26021051407	-5.58271360397	0.044948220253
4.5847158432	-5.60307788849	0.0552280172706
4.90384197235	-5.62266778946	0.0548904016614
5.20377922058	-5.63896036148	0.0548273473978
5.50378465652	-5.65119791031	0.0549343451858
5.81209182739	-5.66403579712	0.0450160466135
6.11647558212	-5.67526769638	0.0449702516198
